links,names,reviews,scores,addresses,descriptions,latitude_longitude,DEST
https://www.booking.com/hotel/vn/rex-hanoi.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Rex Hanoi Hotel,,"8,9","42-44 Gia Ngu Street, Hang Bac Ward, Hoan Kiem Ward, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Rex Hanoi Hotel! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại thành phố Hà Nội, cách Nhà hát Múa rối nước Thăng Long 200 m, Rex Hanoi Hotel cung cấp dịch vụ tiền sảnh và Wi-Fi miễn phí. Chỗ nghỉ này có lễ tân 24 giờ, nhà hàng và hồ bơi trong nhà. Chỗ nghỉ này nằm cách Hồ Hoàn Kiếm 600 m và Chợ Đồng Xuân 700 m.
Các căn tại khách sạn được bố trí khu vực ghế ngồi. Các phòng của Rex Hanoi Hotel có phòng tắm riêng đi kèm đồ vệ sinh cá nhân miễn phí, TV màn hình phẳng và máy điều hòa. Một số phòng còn đi kèm sân hiên.
Du khách có thể thưởng thức bữa sáng kiểu lục địa tại đây.
Chỗ nghỉ có trung tâm thể dục.
Các điểm tham quan nổi tiếng gần Rex Hanoi Hotel bao gồm Ô Quan Chưởng, Nhà Thờ Lớn và trung tâm thương mại Tràng Tiền Plaza. Sân bay quốc tế Nội Bài cách chỗ nghỉ 25 km.","21.03294500,105.85268500",-3714993
https://www.booking.com/hotel/vn/moon-west-lake-serviced-apartment.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Moon West Lake Hotel & Residence,,"8,2","185 Trích Sài, Quận Tây Hồ, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Moon West Lake Hotel & Residence! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại thành phố Hà Nội, cách Bảo tàng Dân tộc học Việt Nam 3,1 km, Moon West Lake Hotel & Residence cung cấp chỗ nghỉ gắn máy điều hòa với WiFi miễn phí cũng như sân hiên tắm nắng.
Mỗi căn tại đây đều có khu vực bếp ăn đầy đủ tiện nghi với bàn ăn, TV truyền hình cáp và phòng tắm riêng đi kèm bồn nước nóng, máy sấy tóc cùng dép đi trong phòng. Các căn còn được trang bị lò vi sóng và ấm đun nước.
Khách nghỉ tại căn hộ có thể thưởng thức bữa sáng kiểu Á.
Moon West Lake Hotel & Residence cung cấp dịch vụ cho thuê xe đạp.
Chỗ nghỉ nằm cách Lăng Chủ tịch Hồ Chí Minh 3,5 km và Chùa Một Cột 3,6 km. Sân bay gần nhất là sân bay quốc tế Nội Bài, nằm trong bán kính 20 km từ Moon West Lake Hotel & Residence, và chỗ nghỉ cung cấp dịch vụ đưa đón sân bay với một khoản phụ phí.","21.05271940,105.81250670",-3714993
https://www.booking.com/hotel/vn/may-de-ville-premier-amp-spa.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,May De Ville Premier Hotel & Spa,,"9,0","21 Phố Lương Ngọc Quyến, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại May De Ville Premier Hotel & Spa! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Nằm ở trung tâm thành phố Hà Nội, cách Ô Quan Chưởng 300 m, May De Ville Premier Hotel & Spa có hồ bơi ngoài trời, sân hiên cũng như nhà hàng. Khách sạn 4 sao này có dịch vụ tiền sảnh và bàn đặt tour. Chỗ nghỉ cung cấp dịch vụ lễ tân 24 giờ, dịch vụ đưa đón sân bay, dịch vụ phòng và WiFi miễn phí trong toàn bộ khuôn viên.
Phòng nghỉ tại khách sạn được bố trí máy điều hòa, khu vực ghế ngồi, TV truyền hình vệ tinh màn hình phẳng, két an toàn và phòng tắm riêng đi kèm vòi sen, đồ vệ sinh cá nhân miễn phí cùng máy sấy tóc. Trong phòng được trang bị ấm đun nước và bàn làm việc. Một số phòng có ban công trong khi các phòng còn lại nhìn ra quang cảnh thành phố.
Chỗ nghỉ phục vụ bữa sáng buffet, bữa sáng à la carte hoặc bữa sáng kiểu lục địa hằng ngày.","21.03474900,105.85303100",-3714993
https://www.booking.com/hotel/vn/meritel-hanoi.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Meritel Hanoi,,"9,3","No. 151-153 Hang Bong, Hang Bong Ward, Hoan Kiem District, Hanoi, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Meritel Hanoi! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại thành phố Hà Nội, Meritel Hanoi có hồ bơi ngoài trời, trung tâm thể dục, sân hiên và quầy bar. Gần đó có các điểm tham quan nổi tiếng như Hồ Hoàn Kiếm, Hoàng thành Thăng Long và Văn Miếu - Quốc Tử Giám. Chỗ nghỉ cung cấp dịch vụ lễ tân 24 giờ, dịch vụ đưa đón sân bay, dịch vụ tiền sảnh và WiFi miễn phí trong toàn bộ khuôn viên.
Phòng nghỉ gắn máy điều hòa tại Meritel Hanoi có bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Tất cả các phòng đều được trang bị ga trải giường và khăn tắm.
Chỗ nghỉ phục vụ bữa sáng buffet, bữa sáng à la carte và bữa sáng kiểu lục địa hằng ngày. Nhà hàng tại chỗ nghỉ phục vụ các món ăn Anh, Việt Nam và địa phương. Du khách cũng có thể yêu cầu các món ăn chay, món thuần chay và thực đơn không chứa sữa.","21.02931800,105.84546300",-3714993
https://www.booking.com/hotel/vn/22housing-apartment.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,22Housing luxury Hotel & Residence 39 Linh Lang,,"8,7","39 Linh Lang, Quận Ba Đình, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại 22Housing luxury Hotel & Residence 39 Linh Lang! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại thành phố Hà Nội, 22Housing luxury Hotel & Residence 39 Linh Lang cung cấp chỗ nghỉ với khu vườn, sảnh khách chung, nhà hàng, quầy bar và tầm nhìn ra hồ nước. Chỗ nghỉ này có máy điều hòa, hồ bơi riêng, bể sục và bồn tắm spa.
Căn hộ có sân hiên, tầm nhìn ra quang cảnh thành phố, khu vực ghế ngồi, TV truyền hình vệ tinh màn hình phẳng, khu vực bếp ăn đầy đủ tiện nghi với tủ lạnh cùng lò nướng cũng như phòng tắm riêng đi kèm vòi xịt/chậu rửa vệ sinh và đồ vệ sinh cá nhân miễn phí. Các căn còn được trang bị máy rửa bát, lò vi sóng, bếp nấu ăn, máy pha cà phê và ấm đun nước.
Du khách có thể thuê xe hơi tại 22Housing luxury Hotel & Residence 39 Linh Lang.
Chỗ nghỉ nằm cách trung tâm thương mại Vincom Center Nguyễn Chí Thanh 1,9 km và Bảo tàng Dân tộc học Việt Nam 2,2 km. Sân bay gần nhất là sân bay quốc tế Nội Bài, nằm trong bán kính 22 km từ 22Housing luxury Hotel & Residence 39 Linh Lang.","21.03567400,105.81049800",-3714993
https://www.booking.com/hotel/vn/essence-hanoi.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,La Mejor Hotel & Sky Bar,,"9,3","22 Ta Hien Street, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại La Mejor Hotel & Sky Bar! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Nằm trong Khu Phố Cổ Hà Nội nhộn nhịp, La Mejor Hotel & Sky Bar cung cấp phòng nghỉ sáng sủa với WiFi miễn phí.
Phòng nghỉ trang nhã ở đây có đồ nội thất bằng gỗ, máy điều hòa, két an toàn cá nhân, bàn làm việc, TV truyền hình cáp màn hình phẳng, minibar và ấm đun nước điện. Mỗi phòng đều được bố trí phòng tắm riêng với tiện nghi vòi sen, máy sấy tóc, đồ vệ sinh cá nhân miễn phí và dép.
Du khách có thể thư giãn với liệu pháp mát-xa nhẹ nhàng tại spa. Dịch vụ giặt là và ăn uống tại phòng được cung cấp cho khách.
Du khách chỉ cần tản bộ một quãng ngắn là tới Hồ Hoàn Kiếm và 5 phút là đến Chợ Đồng Xuân trong khi Nhà Thờ Lớn cũng như Nhà Hát Lớn Hà Nội đều cách đó 10 phút lái xe. Sân bay quốc tế Nội Bài nằm trong bán kính 45 phút lái xe từ chỗ nghỉ này.
Nhà hàng The Gourmet Corner Restaurant (Tầng 9) phục vụ ẩm thực đầy hương vị chính thống của Việt Nam từ khắp mọi miền đất nước bao gồm cả các món ăn quốc tế để thỏa mãn vị giác của du khách. Quán Diamond Sky Bar trên tầng 10 thực sự tạo cảm hứng với tầm nhìn ngoạn mục ra toàn cảnh 360 độ hoàn toàn không bị gián đoạn với dịch vụ hoàn hảo, một không khí sôi động và một không gian tuyệt vời.","21.03453655,105.85212618",-3714993
https://www.booking.com/hotel/vn/aurora-hotels-amp-travel.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Bendecir Hotel & Spa,,"9,1","27 Lo Su, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Bendecir Hotel & Spa! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại vị trí lý tưởng ở thành phố Hà Nội, Bendecir Hotel & Spa cung cấp phòng nghỉ gắn máy điều hòa với WiFi miễn phí, chỗ đỗ xe riêng miễn phí và dịch vụ phòng. Trong số nhiều tiện nghi của chỗ nghỉ này có sảnh khách chung, nhà hàng và quán bar. Nơi đây cung cấp dịch vụ lễ tân 24 giờ, dịch vụ tiền sảnh và dịch vụ thu đổi ngoại tệ cho khách.
Tất cả phòng nghỉ tại khách sạn đều được trang bị bàn làm việc, TV màn hình phẳng, phòng tắm riêng, ga trải giường và khăn tắm. Trong phòng được bố trí két an toàn, tủ để quần áo và ấm đun nước. Một số phòng có ban công trong khi các phòng còn lại nhìn ra quang cảnh thành phố.
Chỗ nghỉ phục vụ bữa sáng buffet, bữa sáng kiểu lục địa hoặc bữa sáng kiểu Mỹ.
Bendecir Hotel & Spa có sân hiên tắm nắng.","21.03126000,105.85546300",-3714993
https://www.booking.com/hotel/vn/mai-ha-noi1.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Mai Hotel,,"8,6","39 Phố Đặng Văn Ngữ 39 Đặng Văn Ngữ, Quận Đống Đa, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Mai Hotel! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Nằm ở thành phố Hà Nội, Mai Hotel cung cấp chỗ nghỉ 3 sao với sân hiên và quầy bar. Khách sạn 3 sao này có WiFi miễn phí, dịch vụ phòng, lễ tân 24 giờ, bàn đặt tour và dịch vụ thu đổi ngoại tệ cho khách.
Tất cả phòng nghỉ tại Mai Hotel được trang bị máy điều hòa, TV truyền hình vệ tinh màn hình phẳng, tủ lạnh, ấm đun nước, vòi xịt/chậu rửa vệ sinh, đồ vệ sinh cá nhân miễn phí và bàn làm việc. Một số phòng còn có tầm nhìn ra quang cảnh thành phố và phòng tắm riêng với vòi sen cùng máy sấy tóc. Mỗi phòng đều được bố trí ga trải giường và khăn tắm.
Khách sạn cung cấp chỗ nghỉ 3 sao với bồn nước nóng.","21.00823479,105.83212954",-3714993
https://www.booking.com/hotel/vn/aira-boutique-hanoi-hotel-spa.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Aira Boutique Hanoi Hotel & Spa,,"9,2","38 Tran Phu, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Aira Boutique Hanoi Hotel & Spa! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Nằm trong Khu Phố Pháp yên bình, Aira Boutique Hanoi Hotel & Spa có hồ bơi ngoài trời, phòng tập thể dục và khu vườn. Khách sạn này nằm trong bán kính 700 m từ Nhà Thờ Lớn, Bảo tàng Lịch sử Quân sự Việt Nam, Cột cờ Hà Nội và Hoàng thành Thăng Long. Chỗ nghỉ cung cấp WiFi miễn phí.
Du khách đi bộ 15 phút là có thể đến các điểm tham quan nổi tiếng của thành phố Hà Nội như Hồ Hoàn Kiếm, Bảo tàng Mỹ thuật Việt Nam, Văn Miếu - Quốc Tử Giám và Chợ Đồng Xuân. Sân bay gần nhất là sân bay quốc tế Nội Bài, cách Aira Boutique Hanoi Hotel & Spa 35 phút lái xe.
Nổi bật với phong cách thuộc địa, phòng nghỉ tại khách sạn được trang bị TV thông minh, bàn làm việc và phòng tắm riêng với đồ vệ sinh cá nhân miễn phí. Hầu hết các phòng đều có ban công trong khi một số phòng nhìn ra các di tích mang tính biểu tượng của Hà Nội.","21.02996300,105.84466400",-3714993
https://www.booking.com/hotel/vn/hanoi-hibiscus.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from=searchresults#hotelTmpl,22Land Residence Hotel & Spa 52 Ngo Huyen,,"8,1","52 - 54 Ngo Huyen , Quận Hoàn Kiếm, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại 22Land Residence Hotel & Spa 52 Ngo Huyen! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại vị trí trung tâm trong Khu Phố Cổ lịch sử duyên dáng, chỉ cách Hồ Hoàn Kiếm 3 phút đi bộ, 22Land Residence Hotel & Spa 52 Ngo Huyen cung cấp các phòng nghỉ boutique 3 sao theo phong cách Việt Nam với Wi-Fi miễn phí và TV màn hình phẳng.
22Land Residence Hotel & Spa 52 Ngo Huyen nằm cách Chợ Đồng Xuân và Nhà hát Lớn Hà Nội 15 phút đi bộ. Sân bay Quốc tế Nội Bài cách đó 45 phút lái xe. Khách sạn cũng cung cấp dịch vụ đón khách tại sân bay có tính phí.","21.02939932,105.84828526",-3714993
https://www.booking.com/hotel/vn/nature.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=52e47c3e945b0491&srepoch=1682185213&from=searchresults#hotelTmpl,Nature Hotel - Tran Thai Tong - Ha Noi,,"8,4","No.35, Lane 75, Tran Thai Tong, Cau Giay, Hà Nội, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Nature Hotel - Tran Thai Tong - Ha Noi! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc ở thành phố Hà Nội, Nature Hotel có nhà hàng, quầy bar, sảnh khách chung và khu vườn. Chỗ nghỉ có các phòng gia đình và sân hiên. Khách sạn cũng cung cấp dịch vụ lễ tân 24 giờ, dịch vụ phòng và dịch vụ thu đổi ngoại tệ cho khách.
Tất cả phòng nghỉ đều được bố trí máy điều hòa, TV truyền hình vệ tinh màn hình phẳng, ấm đun nước, chậu rửa vệ sinh (bidet), máy sấy tóc và bàn làm việc. Các phòng còn có phòng tắm riêng với vòi sen cùng đồ vệ sinh cá nhân miễn phí và WiFi miễn phí. Trong phòng cũng được bố trí tủ để quần áo.
Khách nghỉ tại Nature Hotel có thể thưởng thức bữa sáng kiểu lục địa hoặc tự chọn.
Khách sạn nằm cách Bảo tàng Dân tộc học Việt Nam 1,3 km và trung tâm thương mại Vincom Center Nguyễn Chí Thanh 3,1 km. Sân bay gần nhất là sân bay quốc tế Nội Bài, nằm trong bán kính 20 km từ Nature Hotel, và chỗ nghỉ cung cấp dịch vụ đưa đón sân bay với một khoản phụ phí.","21.03275154,105.79090094",-3714993
